year,lat,long,name,energy
1,10,12,water,45.0
1,14,11,water,105.0
1,-2,-17,water,124.0
1,0,-18,water,114.0
1,-14,5,water,60.0
1,5,-19,water,68.0
1,-5,-16,water,89.0
1,14,-4,water,107.0
1,-7,13,water,84.0
1,-15,-2,water,93.0
1,18,-2,water,102.0
1,-7,14,water,92.0
1,13,-10,water,87.0
1,-2,-14,water,80.0
1,-8,17,water,113.0
1,-1,-14,water,98.0
1,-1,-16,water,82.0
1,-14,-6,water,80.0
1,14,9,water,65.0
1,-4,-15,water,82.0
1,1,18,water,86.0
1,3,-17,water,85.0
1,-6,-14,water,91.0
1,13,7,water,96.0
1,-17,-11,water,86.0
1,13,-11,water,131.0
1,-9,-12,water,77.0
1,14,12,water,96.0
1,-13,-8,water,82.0
1,4,15,water,114.0
1,15,8,water,100.0
1,-13,-6,water,96.0
1,-5,-21,water,96.0
1,-8,18,water,49.0
1,-14,-2,water,76.0
1,16,-10,water,74.0
1,-13,-9,water,93.0
1,7,-14,water,102.0
1,2,-16,water,60.0
1,8,-12,water,118.0
1,-15,6,water,114.0
1,2,-17,water,65.0
1,2,-18,water,105.0
1,12,-9,water,77.0
1,-7,-15,water,82.0
1,-9,-13,water,61.0
1,18,0,water,80.0
1,3,19,water,49.0
1,16,0,water,72.0
1,5,-15,water,119.0
1,2,17,water,74.0
1,-4,16,water,84.0
1,-3,-16,water,108.0
1,3,-16,water,94.0
1,-2,19,water,66.0
1,13,8,water,93.0
1,-11,12,water,84.0
1,16,-11,water,110.0
1,4,-16,water,88.0
1,-17,-8,water,138.0
1,3,-15,water,92.0
1,-10,13,water,101.0
1,10,13,water,126.0
1,6,-16,water,97.0
1,-6,-16,water,115.0
1,5,16,water,120.0
1,6,-17,water,88.0
1,-14,12,water,107.0
1,-3,16,water,83.0
1,-10,-17,water,70.0
1,2,16,water,140.0
1,13,9,water,103.0
1,-17,-1,water,84.0
1,-9,12,water,82.0
1,-16,15,water,91.0
1,11,-16,water,43.0
1,-17,3,water,99.0
1,-19,1,water,80.0
1,-9,16,water,121.0
1,15,4,water,102.0
1,4,17,water,43.0
1,2,19,water,108.0
1,-13,-12,water,55.0
1,9,16,water,88.0
1,16,-3,water,89.0
1,0,16,water,77.0
1,16,-6,water,75.0
1,-5,-14,water,94.0
1,-13,6,water,99.0
1,7,-17,water,97.0
1,18,-1,water,112.0
1,9,13,water,102.0
1,-12,12,water,113.0
1,-14,-5,water,93.0
1,-12,-15,water,112.0
1,0,-20,water,80.0
1,-6,-13,water,81.0
1,16,1,water,77.0
1,-17,10,water,71.0
1,-5,-17,water,92.0
1,4,-17,water,80.0
1,-5,15,water,48.0
1,-17,-7,water,89.0
1,4,-15,water,99.0
1,-15,5,water,66.0
1,13,6,water,59.0
1,18,7,water,77.0
1,6,18,water,90.0
1,12,9,water,113.0
1,-12,9,water,105.0
1,-14,8,water,98.0
1,-18,-2,water,80.0
1,7,-18,water,94.0
1,-7,-14,water,101.0
1,5,15,water,103.0
1,21,5,water,70.0
1,6,14,water,123.0
1,14,5,water,102.0
1,14,7,water,123.0
1,16,-15,water,67.0
1,14,-12,water,79.0
1,-8,15,water,95.0
1,11,10,water,58.0
1,1,16,water,79.0
1,14,6,water,61.0
1,-4,15,water,108.0
1,16,9,water,88.0
1,-17,-4,water,94.0
1,-1,16,water,58.0
1,8,-14,water,113.0
1,16,-5,water,122.0
1,12,15,water,87.0
1,20,-7,water,44.0
1,0,-21,water,103.0
1,-2,16,water,81.0
1,11,-13,water,79.0
1,14,8,water,104.0
1,-6,16,water,39.0
1,-19,-7,water,82.0
1,15,6,water,78.0
1,-15,-9,water,93.0
1,18,4,water,101.0
1,-9,-16,water,103.0
1,-18,5,water,131.0
